AccessionID,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release,Molecule_type
GQ476049.1,Influenza A virus (A/Massachusetts/04/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Massachusetts state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",27/1/2009,19/8/2009,ssRNA(-)
GQ476052.1,Influenza A virus (A/New York/65/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: New York state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",9/3/2009,19/8/2009,ssRNA(-)
GQ476055.1,Influenza A virus (A/Alaska/03/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Alaska state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",20/3/2009,19/8/2009,ssRNA(-)
GQ476058.1,Influenza A virus (A/Pennsylvania/11/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Pennsylvania state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",2/6/2009,19/8/2009,ssRNA(-)
GQ476060.1,Influenza A virus (A/Illinois/06/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Illinois state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",12/3/2009,19/8/2009,ssRNA(-)
GQ476063.1,Influenza A virus (A/California/26/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: California state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",27/4/2009,19/8/2009,ssRNA(-)
GQ476066.1,Influenza A virus (A/Pennsylvania/04/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Pennsylvania state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",16/1/2009,19/8/2009,ssRNA(-)
GQ476068.1,Influenza A virus (A/Florida/02/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Florida state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",9/2/2009,19/8/2009,ssRNA(-)
GQ476071.1,Influenza A virus (A/Florida/03/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Florida state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",6/2/2009,19/8/2009,ssRNA(-)
GQ476074.1,Influenza A virus (A/Texas/01/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Texas state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",16/2/2009,19/8/2009,ssRNA(-)
GQ476076.1,Influenza A virus (A/Ohio/05/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Ohio state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",2009,19/8/2009,ssRNA(-)
GQ476078.1,Influenza A virus (A/Hawaii/17/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Hawaii state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",13/4/2009,19/8/2009,ssRNA(-)
GQ476081.1,Influenza A virus (A/Arkansas/02/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Arkansas state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",1/3/2009,19/8/2009,ssRNA(-)
GQ476084.1,Influenza A virus (A/Tennessee/02/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Tennessee state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",13/1/2009,19/8/2009,ssRNA(-)
GQ476087.1,Influenza A virus (A/Nebraska/05/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Nebraska state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",7/3/2009,19/8/2009,ssRNA(-)
GQ476090.1,Influenza A virus (A/Pennsylvania/01/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Pennsylvania state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",7/1/2009,19/8/2009,ssRNA(-)
GQ476093.1,Influenza A virus (A/Pennsylvania/01/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Pennsylvania state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",7/1/2009,19/8/2009,ssRNA(-)
GQ476095.1,Influenza A virus (A/Hawaii/01/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Hawaii state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",13/1/2009,19/8/2009,ssRNA(-)
GQ476098.1,Influenza A virus (A/Minnesota/01/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Minnesota state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",16/1/2009,19/8/2009,ssRNA(-)
GQ476101.1,Influenza A virus (A/Colorado/07/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Colorado state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",3/1/2009,19/8/2009,ssRNA(-)
GQ476103.1,Influenza A virus (A/Pennsylvania/12/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Pennsylvania state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",29/1/2009,19/8/2009,ssRNA(-)
GQ476105.1,Influenza A virus (A/Indiana/04/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Indiana state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",11/2/2009,19/8/2009,ssRNA(-)
GQ476108.1,Influenza A virus (A/New York/56/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: New York state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",10/2/2009,19/8/2009,ssRNA(-)
GQ476111.1,Influenza A virus (A/Wisconsin/13/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Wisconsin state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",14/5/2009,19/8/2009,ssRNA(-)
GQ476114.1,Influenza A virus (A/Wisconsin/13/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Wisconsin state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",14/5/2009,19/8/2009,ssRNA(-)
GQ476117.1,Influenza A virus (A/Ohio/03/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Ohio state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",15/1/2009,19/8/2009,ssRNA(-)
GQ476120.1,Influenza A virus (A/North Dakota/02/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: North Dakota state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",3/3/2009,19/8/2009,ssRNA(-)
GQ476123.1,Influenza A virus (A/Indiana/08/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Indiana state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",16/3/2009,19/8/2009,ssRNA(-)
GQ476125.1,Influenza A virus (A/Florida/07/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Florida state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",25/3/2009,19/8/2009,ssRNA(-)
GQ476128.1,Influenza A virus (A/Montana/02/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Montana state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",2/1/2009,19/8/2009,ssRNA(-)
GQ476131.1,Influenza A virus (A/Oregon/01/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Oregon state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",7/1/2009,19/8/2009,ssRNA(-)
GQ476134.1,Influenza A virus (A/Michigan/01/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Michigan state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",7/1/2009,19/8/2009,ssRNA(-)
GQ476136.1,Influenza A virus (A/Indiana/03/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Indiana state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",4/2/2009,19/8/2009,ssRNA(-)
GQ476139.1,Influenza A virus (A/Alaska/01/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Alaska state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",29/1/2009,19/8/2009,ssRNA(-)
GQ476142.1,Influenza A virus (A/Vermont/01/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Vermont state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",9/2/2009,19/8/2009,ssRNA(-)
GQ476145.1,Influenza A virus (A/Minnesota/04/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Minnesota state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",30/4/2009,19/8/2009,ssRNA(-)
GQ476148.1,Influenza A virus (A/New York/64/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: New York state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",9/4/2009,19/8/2009,ssRNA(-)
GQ476151.1,Influenza A virus (A/Delaware/01/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Delaware state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",12/1/2009,19/8/2009,ssRNA(-)
GQ476154.1,Influenza A virus (A/New Mexico/01/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: New Mexico state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",7/1/2009,19/8/2009,ssRNA(-)
GQ494354.1,Influenza A virus (A/Moscow/IIV05/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,Russia,Russia,Homo sapiens,,"Prilipov,A.G.",20/6/2009,19/8/2009,ssRNA(-)
GQ496142.1,Influenza A virus (A/Vladivostok/IIV17/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,Russia,Russia,Homo sapiens,,"Prilipov,A.G., Usachev,E.V.",22/7/2009,19/8/2009,ssRNA(-)
GQ496149.1,Influenza A virus (A/Vladivostok/IIV18/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1752,partial,Russia,Russia,Homo sapiens,,"Prilipov,A.G.",24/7/2009,19/8/2009,ssRNA(-)
GQ485656.1,Influenza A virus (A/Ekaterinburg/01/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1738,partial,Russia,Russia,Homo sapiens,oronasopharynx,"Ternovoi,V.A., Agafonov,A.P., Shikov,A.N., Sementsova,A.O., Demina,O.K., Sergeev,A.A., Drozdov,I.G.",2009,18/8/2009,ssRNA(-)
GQ485661.1,Influenza A virus (A/Almati/01/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1738,partial,Kazakhstan,Kazakhstan,Homo sapiens,oronasopharynx,"Ternovoi,V.A., Agafonov,A.P., Shikov,A.N., Sementsova,A.O., Demina,O.K., Sergeev,A.A., Drozdov,I.G.",2009,18/8/2009,ssRNA(-)
GQ466359.1,Influenza A virus (A/New Jersey/01/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: New Jersey state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",8/1/2008,16/8/2009,ssRNA(-)
GQ466367.1,Influenza A virus (A/Hawaii/42/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Hawaii state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",20/10/2008,16/8/2009,ssRNA(-)
GQ466371.1,Influenza A virus (A/North Carolina/07/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: North Carolina state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",15/12/2008,16/8/2009,ssRNA(-)
GQ466376.1,Influenza A virus (A/Vermont/03/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Vermont state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",27/12/2008,16/8/2009,ssRNA(-)
GQ466379.1,Influenza A virus (A/Hawaii/41/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Hawaii state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",21/10/2008,16/8/2009,ssRNA(-)
GQ466383.1,Influenza A virus (A/Hawaii/55/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Hawaii state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",20/12/2008,16/8/2009,ssRNA(-)
GQ466386.1,Influenza A virus (A/Georgia/08/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1698,partial,USA: Georgia state,USA,Homo sapiens,,"Garten,R., Smith,C., Barnes,J., Myrick,A., Klimov,A., Cox,N.",23/1/2008,16/8/2009,ssRNA(-)
GQ452272.1,Influenza A virus (A/swine/Guangdong/2/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1725,partial,China: Guangdong,China,Sus scrofa,,"Wen,N., Song,Y., Chen,R., Wu,D., Zhou,Q.",8/2/2009,11/8/2009,ssRNA(-)
GQ464408.1,Influenza A virus (A/Catalonia/63/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1736,partial,Spain,Spain,Homo sapiens,,"Anton,A., Bensaid,A., Busquets,N., Cordoba-Munoz,L., Montoya,M., Nunez,J.I., Perez-Simo,M., Pina,S., Pumarola,T.",28/4/2009,11/8/2009,ssRNA(-)
GQ465672.1,Influenza A virus (A/Canada-SK/RV2486/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,NML RV2486,1743,partial,Canada: Saskatchewan,Canada,Homo sapiens,,"Bastien,N., Graham,M., Tyler,S., Van Domselaar,G., Drebot,M., Plummer,F., Aranda,C.A., Zavala,E.P., Eshaghi,A., Gubbay,J., Guyard,C., Guthrie,J., Duncan,C., Elgngihy,N., Tijet,N., Farrell,D., Drews,S.J., Hatchette,T., Davidson,R., Sarwal,S., Watson-Creed,G., Preiksaitis,J., Pabbaraju,K., Wong,S., Li,Y.",1/7/2009,11/8/2009,ssRNA(-)
GQ465673.1,Influenza A virus (A/Canada-AB/RV1531/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,NML RV1531,1743,partial,Canada: Alberta,Canada,Homo sapiens,,"Bastien,N., Graham,M., Tyler,S., Van Domselaar,G., Drebot,M., Plummer,F., Aranda,C.A., Zavala,E.P., Eshaghi,A., Gubbay,J., Guyard,C., Guthrie,J., Duncan,C., Elgngihy,N., Tijet,N., Farrell,D., Drews,S.J., Hatchette,T., Davidson,R., Sarwal,S., Watson-Creed,G., Preiksaitis,J., Pabbaraju,K., Wong,S., Li,Y.",28/4/2009,11/8/2009,ssRNA(-)
GQ465674.1,Influenza A virus (A/Canada-NS/RV1551/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,NML RV1551,1743,partial,Canada: Nova Scotia,Canada,Homo sapiens,,"Bastien,N., Graham,M., Tyler,S., Van Domselaar,G., Drebot,M., Plummer,F., Aranda,C.A., Zavala,E.P., Eshaghi,A., Gubbay,J., Guyard,C., Guthrie,J., Duncan,C., Elgngihy,N., Tijet,N., Farrell,D., Drews,S.J., Hatchette,T., Davidson,R., Sarwal,S., Watson-Creed,G., Preiksaitis,J., Pabbaraju,K., Wong,S., Li,Y.",29/4/2009,11/8/2009,ssRNA(-)
GQ465675.1,Influenza A virus (A/Canada-NS/RV1554/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,NML RV1554,1743,partial,Canada: Nova Scotia,Canada,Homo sapiens,,"Bastien,N., Graham,M., Tyler,S., Van Domselaar,G., Drebot,M., Plummer,F., Aranda,C.A., Zavala,E.P., Eshaghi,A., Gubbay,J., Guyard,C., Guthrie,J., Duncan,C., Elgngihy,N., Tijet,N., Farrell,D., Drews,S.J., Hatchette,T., Davidson,R., Sarwal,S., Watson-Creed,G., Preiksaitis,J., Pabbaraju,K., Wong,S., Li,Y.",29/4/2009,11/8/2009,ssRNA(-)
GQ465676.1,Influenza A virus (A/Canada-NS/RV1565/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,NML RV1565,1743,partial,Canada: Nova Scotia,Canada,Homo sapiens,,"Bastien,N., Graham,M., Tyler,S., Van Domselaar,G., Drebot,M., Plummer,F., Aranda,C.A., Zavala,E.P., Eshaghi,A., Gubbay,J., Guyard,C., Guthrie,J., Duncan,C., Elgngihy,N., Tijet,N., Farrell,D., Drews,S.J., Hatchette,T., Davidson,R., Sarwal,S., Watson-Creed,G., Preiksaitis,J., Pabbaraju,K., Wong,S., Li,Y.",30/4/2009,11/8/2009,ssRNA(-)
GQ465677.1,Influenza A virus (A/Canada-PQ/RV1586/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,NML RV1586,1743,partial,Canada: Quebec,Canada,Homo sapiens,,"Bastien,N., Graham,M., Tyler,S., Van Domselaar,G., Drebot,M., Plummer,F., Aranda,C.A., Zavala,E.P., Eshaghi,A., Gubbay,J., Guyard,C., Guthrie,J., Duncan,C., Elgngihy,N., Tijet,N., Farrell,D., Drews,S.J., Hatchette,T., Davidson,R., Sarwal,S., Watson-Creed,G., Preiksaitis,J., Pabbaraju,K., Wong,S., Li,Y.",26/4/2009,11/8/2009,ssRNA(-)
GQ465678.1,Influenza A virus (A/Canada-ON/RV1589/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,NML RV1589,1743,partial,Canada: Ontario,Canada,Homo sapiens,,"Bastien,N., Graham,M., Tyler,S., Van Domselaar,G., Drebot,M., Plummer,F., Aranda,C.A., Zavala,E.P., Eshaghi,A., Gubbay,J., Guyard,C., Guthrie,J., Duncan,C., Elgngihy,N., Tijet,N., Farrell,D., Drews,S.J., Hatchette,T., Davidson,R., Sarwal,S., Watson-Creed,G., Preiksaitis,J., Pabbaraju,K., Wong,S., Li,Y.",27/4/2009,11/8/2009,ssRNA(-)
GQ465679.1,Influenza A virus (A/Canada-AB/RV1644/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,NML RV1644,1743,partial,Canada: Alberta,Canada,Homo sapiens,,"Bastien,N., Graham,M., Tyler,S., Van Domselaar,G., Drebot,M., Plummer,F., Aranda,C.A., Zavala,E.P., Eshaghi,A., Gubbay,J., Guyard,C., Guthrie,J., Duncan,C., Elgngihy,N., Tijet,N., Farrell,D., Drews,S.J., Hatchette,T., Davidson,R., Sarwal,S., Watson-Creed,G., Preiksaitis,J., Pabbaraju,K., Wong,S., Li,Y.",1/5/2009,11/8/2009,ssRNA(-)
GQ465680.1,Influenza A virus (A/Canada-PQ/RV1758/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,NML RV1758,1743,partial,Canada: Quebec,Canada,Homo sapiens,,"Bastien,N., Graham,M., Tyler,S., Van Domselaar,G., Drebot,M., Plummer,F., Aranda,C.A., Zavala,E.P., Eshaghi,A., Gubbay,J., Guyard,C., Guthrie,J., Duncan,C., Elgngihy,N., Tijet,N., Farrell,D., Drews,S.J., Hatchette,T., Davidson,R., Sarwal,S., Watson-Creed,G., Preiksaitis,J., Pabbaraju,K., Wong,S., Li,Y.",8/5/2009,11/8/2009,ssRNA(-)
GQ465681.1,Influenza A virus (A/Canada-SK/RV1788/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,NML RV1788,1743,partial,Canada: Saskatchewan,Canada,Homo sapiens,,"Bastien,N., Graham,M., Tyler,S., Van Domselaar,G., Drebot,M., Plummer,F., Aranda,C.A., Zavala,E.P., Eshaghi,A., Gubbay,J., Guyard,C., Guthrie,J., Duncan,C., Elgngihy,N., Tijet,N., Farrell,D., Drews,S.J., Hatchette,T., Davidson,R., Sarwal,S., Watson-Creed,G., Preiksaitis,J., Pabbaraju,K., Wong,S., Li,Y.",30/4/2009,11/8/2009,ssRNA(-)
GQ465682.1,Influenza A virus (A/Canada-SK/RV1794/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,NML RV1794,1743,partial,Canada: Saskatchewan,Canada,Homo sapiens,,"Bastien,N., Graham,M., Tyler,S., Van Domselaar,G., Drebot,M., Plummer,F., Aranda,C.A., Zavala,E.P., Eshaghi,A., Gubbay,J., Guyard,C., Guthrie,J., Duncan,C., Elgngihy,N., Tijet,N., Farrell,D., Drews,S.J., Hatchette,T., Davidson,R., Sarwal,S., Watson-Creed,G., Preiksaitis,J., Pabbaraju,K., Wong,S., Li,Y.",7/5/2009,11/8/2009,ssRNA(-)
GQ465683.1,Influenza A virus (A/Canada-SK/RV1797/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,NML RV1797,1743,partial,Canada: Saskatchewan,Canada,Homo sapiens,,"Bastien,N., Graham,M., Tyler,S., Van Domselaar,G., Drebot,M., Plummer,F., Aranda,C.A., Zavala,E.P., Eshaghi,A., Gubbay,J., Guyard,C., Guthrie,J., Duncan,C., Elgngihy,N., Tijet,N., Farrell,D., Drews,S.J., Hatchette,T., Davidson,R., Sarwal,S., Watson-Creed,G., Preiksaitis,J., Pabbaraju,K., Wong,S., Li,Y.",7/5/2009,11/8/2009,ssRNA(-)
CY044147.1,Influenza A virus (A/Bogota/0466N/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Colombia: Bogota,Colombia,Homo sapiens,oronasopharynx,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",25/6/2009,10/8/2009,ssRNA(-)
CY044163.1,Influenza A virus (A/Mexico/48N/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Mexico: Mexico City,Mexico,Homo sapiens,oronasopharynx,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",25/4/2009,10/8/2009,ssRNA(-)
CY044171.1,Influenza A virus (A/Bethesda/SP506/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,"USA: Bethesda, Maryland",USA,Homo sapiens,oronasopharynx,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",16/6/2009,10/8/2009,ssRNA(-)
CY044179.1,Influenza A virus (A/Silver Spring/SP509/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1704,partial,"USA: Silver Spring, Maryland",USA,Homo sapiens,oronasopharynx,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",18/6/2009,10/8/2009,ssRNA(-)
CY044187.1,Influenza A virus (A/Silver Spring/SP510/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,"USA: Silver Spring, Maryland",USA,Homo sapiens,oronasopharynx,"Houng,H.-S.H., Li,T., Verratti,K., Gong,H., Seriwatana,J., Lyons,A.G., Keyes,J., Yun,T., Kuschner,R.A.",18/6/2009,10/8/2009,ssRNA(-)
CY044196.1,Influenza A virus (A/Taiwan/T0724/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Taiwan: Taoyuan,Taiwan,Homo sapiens,,"Houng,H.-S.H., Gong,H., Li,T., Verratti,K., Wu,H.-S., Liu,M.-T., Yang,J.-R., Lyons,A.G., Kuschner,R.A.",19/5/2009,10/8/2009,ssRNA(-)
CY044204.1,Influenza A virus (A/Taiwan/T1338/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Taiwan: Taipei,Taiwan,Homo sapiens,,"Houng,H.-S.H., Gong,H., Li,T., Verratti,K., Wu,H.-S., Liu,M.-T., Yang,J.-R., Lyons,A.G., Kuschner,R.A.",22/5/2009,10/8/2009,ssRNA(-)
CY044212.1,Influenza A virus (A/Taiwan/T1339/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1704,partial,Taiwan: Taipei,Taiwan,Homo sapiens,,"Houng,H.-S.H., Gong,H., Li,T., Verratti,K., Wu,H.-S., Liu,M.-T., Yang,J.-R., Lyons,A.G., Kuschner,R.A.",22/5/2009,10/8/2009,ssRNA(-)
CY044220.1,Influenza A virus (A/Taiwan/T1773/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1704,partial,Taiwan: Taipei,Taiwan,Homo sapiens,,"Houng,H.-S.H., Gong,H., Li,T., Verratti,K., Wu,H.-S., Liu,M.-T., Yang,J.-R., Lyons,A.G., Kuschner,R.A.",28/5/2009,10/8/2009,ssRNA(-)
CY044228.1,Influenza A virus (A/Taiwan/T1821/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Taiwan: Taipei,Taiwan,Homo sapiens,,"Houng,H.-S.H., Gong,H., Li,T., Verratti,K., Wu,H.-S., Liu,M.-T., Yang,J.-R., Lyons,A.G., Kuschner,R.A.",30/5/2009,10/8/2009,ssRNA(-)
CY044235.1,Influenza A virus (A/San Antonio/PR921/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,"USA: San Antonio, Texas",USA,Homo sapiens,,"Houng,H.-S.H., Verratti,K., Li,T., Gong,H., Seriwatana,J., Lyons,A.G., Kuschner,R.A.",14/4/2009,10/8/2009,ssRNA(-)
